order_id,created_at,order_value,items_count,estimated_prep_time,estimated_delivery_time,customer_lat,customer_lon,order_status,restaurant_id,weather_level,traffic_level
248,2026-01-29 15:35:26,56.36,6,18,12,43.218823,-2.947695,DELIVERED,21,CLEAR,LOW
249,2026-01-07 14:11:24,55.56,4,21,34,43.245005,-2.950916,DELIVERED,42,RAIN,HIGH
250,2026-01-28 13:56:32,10.64,1,29,27,43.288992,-2.980271,CANCELLED,24,CLEAR,HIGH
251,2026-01-31 13:11:15,69.47,5,22,23,43.25056,-2.896341,CANCELLED,11,CLEAR,HIGH
252,2026-01-14 15:21:21,18.28,1,17,23,43.226125,-2.912915,DELIVERED,17,RAIN,MEDIUM
253,2026-01-02 14:33:11,40.7,2,34,23,43.2726,-2.971599,DELIVERED,6,CLEAR,HIGH
254,2026-01-06 15:08:35,45.59,4,14,13,43.270561,-2.937795,DELIVERED,30,CLEAR,LOW
255,2026-01-01 13:49:17,51.46,4,24,29,43.284424,-2.922847,DELIVERED,29,CLEAR,HIGH
256,2026-01-04 07:10:11,44.76,5,12,14,43.20237,-2.979886,DELIVERED,7,CLEAR,LOW
257,2026-01-06 19:47:00,29.18,2,22,14,43.225334,-2.938635,DELIVERED,39,CLEAR,MEDIUM
258,2026-01-04 14:12:46,40.07,4,29,21,43.297942,-2.967926,CANCELLED,4,CLEAR,HIGH
259,2026-01-21 22:26:48,11.83,1,17,34,43.201876,-2.935253,DELIVERED,42,WIND,HIGH
260,2026-01-13 22:25:15,53.52,4,36,25,43.278094,-2.903608,DELIVERED,22,CLEAR,HIGH
261,2026-01-17 12:12:06,28.31,3,13,20,43.269588,-2.891389,DELIVERED,30,CLEAR,LOW
262,2026-01-10 08:58:09,28.32,2,18,17,43.283425,-2.940576,DELIVERED,38,CLEAR,LOW
263,2026-01-04 11:55:30,77.34,4,19,13,43.213054,-2.971053,DELIVERED,10,CLEAR,LOW
264,2026-01-06 03:53:05,66.41,5,22,25,43.297585,-2.926644,DELIVERED,39,CLEAR,MEDIUM
265,2026-01-27 20:46:00,49.78,5,15,16,43.201563,-2.936434,DELIVERED,16,CLEAR,LOW
266,2026-01-15 14:55:23,72.24,5,22,21,43.262646,-2.967108,DELIVERED,1,CLEAR,MEDIUM
267,2026-01-03 02:13:59,38.93,3,23,17,43.274042,-2.888265,CANCELLED,24,CLEAR,LOW
268,2026-01-24 13:08:14,24.61,2,24,29,43.209806,-2.908848,DELIVERED,5,RAIN,HIGH
269,2026-01-30 14:02:29,45.06,3,25,22,43.256867,-2.959134,CANCELLED,25,CLEAR,HIGH
270,2026-01-12 23:22:22,95.57,5,25,19,43.204006,-2.938228,DELIVERED,28,CLEAR,HIGH
271,2026-01-12 16:12:58,8.74,1,10,14,43.299895,-2.988248,DELIVERED,49,CLEAR,LOW
272,2026-01-31 17:58:01,12.25,1,13,20,43.26125,-2.926725,DELIVERED,41,CLEAR,MEDIUM
273,2026-01-23 14:10:31,34.54,3,28,20,43.211356,-2.937366,DELIVERED,24,CLEAR,HIGH
274,2026-01-16 13:22:02,88.51,5,39,19,43.25319,-2.899208,DELIVERED,18,CLEAR,MEDIUM
275,2026-01-23 05:27:43,18.87,2,18,22,43.21505,-2.967532,DELIVERED,26,CLEAR,HIGH
276,2026-01-22 13:08:03,40.42,3,37,20,43.278682,-2.936524,DELIVERED,2,CLEAR,MEDIUM
277,2026-01-15 21:05:33,30.16,2,17,23,43.216636,-2.888346,DELIVERED,17,CLEAR,HIGH
278,2026-01-06 16:13:06,44.48,5,17,10,43.297802,-2.973726,DELIVERED,21,CLEAR,LOW
279,2026-01-15 15:20:33,53.58,4,25,18,43.229556,-2.891442,DELIVERED,2,WIND,MEDIUM
280,2026-01-02 22:41:51,22.73,1,30,19,43.264131,-2.925823,CANCELLED,36,CLEAR,HIGH
281,2026-01-22 14:59:46,92.83,5,26,28,43.271596,-2.94296,DELIVERED,6,CLEAR,HIGH
282,2026-01-22 13:33:15,57.76,4,22,24,43.208608,-2.967144,DELIVERED,27,CLEAR,HIGH
283,2026-01-05 07:02:58,33.68,3,17,15,43.238177,-2.929075,DELIVERED,41,CLEAR,MEDIUM
284,2026-01-31 21:38:49,79.94,6,24,22,43.297063,-2.924122,DELIVERED,42,RAIN,HIGH
285,2026-01-28 22:13:50,27.69,2,22,18,43.236116,-2.920013,CANCELLED,17,CLEAR,MEDIUM
286,2026-01-05 14:06:38,69.76,5,28,18,43.258005,-2.899435,DELIVERED,11,CLEAR,MEDIUM
287,2026-01-08 21:56:33,95.18,5,27,21,43.211657,-2.975564,DELIVERED,10,CLEAR,MEDIUM
288,2026-01-18 14:25:22,59.38,5,25,18,43.269424,-2.914315,DELIVERED,29,CLEAR,HIGH
289,2026-01-06 10:09:56,34.86,4,13,28,43.246908,-2.890062,DELIVERED,50,RAIN,LOW
290,2026-01-18 01:33:59,108.78,6,20,33,43.206834,-2.899845,DELIVERED,10,WIND,HIGH
291,2026-01-27 01:47:51,14.81,1,15,29,43.295775,-2.970107,DELIVERED,47,WIND,HIGH
292,2026-01-25 23:08:45,38.09,3,17,15,43.255713,-2.985533,DELIVERED,8,CLEAR,LOW
293,2026-01-22 13:14:45,43.85,3,26,31,43.267416,-2.916069,CANCELLED,27,WIND,HIGH
294,2026-01-05 22:30:53,12.6,1,30,14,43.27252,-2.959363,DELIVERED,11,CLEAR,MEDIUM
295,2026-01-23 01:41:16,51.08,4,12,12,43.202675,-2.970299,DELIVERED,17,CLEAR,MEDIUM
296,2026-01-31 06:07:07,76.34,6,16,26,43.254244,-2.900957,DELIVERED,5,RAIN,MEDIUM
297,2026-01-02 14:17:03,28.45,3,18,27,43.266008,-2.914609,DELIVERED,43,RAIN,MEDIUM
298,2026-01-08 14:06:55,32.94,3,25,21,43.204512,-2.897937,CANCELLED,26,CLEAR,HIGH
299,2026-01-19 11:24:00,53.95,3,29,20,43.208494,-2.914321,DELIVERED,23,CLEAR,LOW
300,2026-01-01 22:57:58,50.12,4,24,21,43.202224,-2.955183,DELIVERED,3,CLEAR,HIGH
301,2026-01-24 16:58:44,24.12,2,12,12,43.236333,-2.942041,DELIVERED,44,CLEAR,LOW
302,2026-01-13 20:55:41,41.66,4,13,29,43.206727,-2.90187,DELIVERED,37,RAIN,MEDIUM
303,2026-01-15 13:25:09,39.0,3,22,21,43.286271,-2.926547,DELIVERED,35,CLEAR,HIGH
304,2026-01-31 10:13:35,45.97,3,22,14,43.241026,-2.89538,DELIVERED,13,CLEAR,LOW
305,2026-01-14 22:25:52,76.91,6,16,25,43.246416,-2.928419,DELIVERED,17,CLEAR,HIGH
306,2026-01-09 13:02:15,76.88,6,22,23,43.290057,-2.945229,DELIVERED,3,CLEAR,MEDIUM
307,2026-01-11 13:59:53,28.03,2,30,31,43.211296,-2.929968,DELIVERED,12,WIND,HIGH
308,2026-01-30 09:49:31,89.34,6,23,19,43.230927,-2.884567,DELIVERED,48,RAIN,LOW
309,2026-01-19 20:36:05,34.05,3,18,25,43.291589,-2.920551,DELIVERED,26,CLEAR,HIGH
310,2026-01-27 14:08:56,63.13,6,25,23,43.220008,-2.95639,CANCELLED,30,CLEAR,MEDIUM
311,2026-01-10 14:59:48,13.08,1,23,22,43.271858,-2.942133,DELIVERED,11,CLEAR,HIGH
312,2026-01-11 21:32:33,41.04,3,28,26,43.228297,-2.915509,DELIVERED,13,CLEAR,HIGH
313,2026-01-08 02:02:08,26.96,2,17,29,43.246888,-2.894141,DELIVERED,17,CLEAR,HIGH
314,2026-01-19 14:48:16,68.47,5,26,21,43.293932,-2.883607,DELIVERED,48,CLEAR,MEDIUM
315,2026-01-28 03:56:06,42.71,3,26,12,43.271026,-2.942378,DELIVERED,12,CLEAR,LOW
316,2026-01-21 21:05:11,67.14,5,20,33,43.215126,-2.896166,DELIVERED,17,RAIN,HIGH
317,2026-01-03 15:34:31,49.49,4,17,15,43.270903,-2.936628,DELIVERED,3,CLEAR,MEDIUM
318,2026-01-05 13:01:34,24.58,2,26,33,43.218057,-2.888755,DELIVERED,19,RAIN,HIGH
319,2026-01-16 22:54:50,65.43,6,18,18,43.28307,-2.917451,CANCELLED,44,CLEAR,HIGH
320,2026-01-28 15:07:03,63.95,6,20,24,43.225516,-2.963591,DELIVERED,4,CLEAR,MEDIUM
321,2026-01-20 12:49:32,58.41,6,13,14,43.260351,-2.950505,DELIVERED,49,CLEAR,LOW
322,2026-01-18 21:01:33,108.73,6,30,23,43.252728,-2.918805,DELIVERED,28,CLEAR,MEDIUM
323,2026-01-28 14:23:31,13.3,1,25,23,43.276865,-2.98821,DELIVERED,5,CLEAR,HIGH
324,2026-01-20 01:49:42,79.64,6,15,21,43.291811,-2.900899,DELIVERED,27,CLEAR,MEDIUM
325,2026-01-01 20:52:21,16.53,1,17,20,43.260189,-2.936461,DELIVERED,8,CLEAR,LOW
326,2026-01-02 01:25:06,109.77,6,25,32,43.256943,-2.898278,DELIVERED,10,RAIN,HIGH
327,2026-01-29 22:12:12,12.73,1,30,24,43.201902,-2.926596,CANCELLED,19,CLEAR,HIGH
328,2026-01-23 23:28:43,70.17,6,15,18,43.22321,-2.965833,DELIVERED,40,CLEAR,MEDIUM
329,2026-01-08 14:07:08,35.88,4,17,22,43.215861,-2.898926,DELIVERED,7,WIND,HIGH
330,2026-01-24 14:39:23,38.46,3,28,26,43.275576,-2.882787,DELIVERED,22,RAIN,HIGH
331,2026-01-18 13:20:21,63.86,6,21,28,43.213777,-2.896655,DELIVERED,19,CLEAR,HIGH
332,2026-01-23 23:51:28,40.04,2,27,20,43.215161,-2.907114,DELIVERED,33,CLEAR,LOW
333,2026-01-08 23:27:07,15.22,1,16,24,43.288578,-2.912913,DELIVERED,26,CLEAR,MEDIUM
334,2026-01-17 16:58:20,91.23,5,32,13,43.262436,-2.921999,DELIVERED,18,CLEAR,LOW
335,2026-01-15 15:18:34,41.04,3,18,22,43.251167,-2.955652,DELIVERED,35,CLEAR,MEDIUM
336,2026-01-25 12:41:15,28.99,3,22,20,43.244874,-2.927032,DELIVERED,4,CLEAR,LOW
337,2026-01-29 21:51:53,32.58,3,20,29,43.232785,-2.925939,DELIVERED,20,CLEAR,HIGH
338,2026-01-04 23:28:31,36.95,2,25,16,43.251894,-2.946574,DELIVERED,28,CLEAR,LOW
339,2026-01-20 20:04:35,58.94,5,19,15,43.248593,-2.902968,DELIVERED,24,CLEAR,LOW
340,2026-01-24 17:29:09,55.85,3,21,19,43.233782,-2.948496,DELIVERED,36,CLEAR,LOW
341,2026-01-16 18:54:15,77.2,6,15,18,43.267044,-2.941259,CANCELLED,40,CLEAR,LOW
342,2026-01-01 21:44:42,23.65,2,30,20,43.249147,-2.887277,DELIVERED,35,WIND,MEDIUM
343,2026-01-05 10:03:06,45.04,5,10,12,43.240728,-2.971389,DELIVERED,7,CLEAR,LOW
344,2026-01-03 20:09:34,27.06,3,16,13,43.275213,-2.925537,DELIVERED,7,CLEAR,MEDIUM
345,2026-01-14 01:44:33,51.26,5,11,10,43.296347,-2.915739,DELIVERED,30,CLEAR,LOW
346,2026-01-07 21:52:10,31.29,2,21,22,43.282937,-2.958183,DELIVERED,11,CLEAR,HIGH
347,2026-01-28 08:02:15,75.8,4,21,19,43.295742,-2.954987,DELIVERED,6,CLEAR,MEDIUM
348,2026-01-22 23:27:17,29.8,3,7,12,43.200205,-2.937582,DELIVERED,43,CLEAR,LOW
349,2026-01-27 02:58:06,82.66,6,18,17,43.235299,-2.900594,DELIVERED,42,CLEAR,LOW
350,2026-01-22 13:58:13,17.67,1,23,36,43.222115,-2.882187,DELIVERED,48,RAIN,HIGH
351,2026-01-31 23:49:55,89.55,5,32,19,43.260297,-2.970692,DELIVERED,18,CLEAR,LOW
352,2026-01-18 13:08:42,73.36,6,25,15,43.208181,-2.9271,DELIVERED,3,CLEAR,MEDIUM
353,2026-01-16 23:34:28,64.46,6,15,20,43.284051,-2.962813,DELIVERED,41,CLEAR,LOW
354,2026-01-22 10:52:20,70.45,6,13,14,43.240168,-2.922097,DELIVERED,40,CLEAR,LOW
355,2026-01-31 07:01:19,58.95,4,19,29,43.258781,-2.978119,DELIVERED,25,RAIN,MEDIUM
356,2026-01-22 14:01:29,19.49,1,40,17,43.230867,-2.952281,DELIVERED,9,CLEAR,MEDIUM
357,2026-01-08 00:28:17,89.56,5,26,25,43.234155,-2.916535,DELIVERED,33,RAIN,LOW
358,2026-01-04 13:54:10,21.05,1,33,16,43.22841,-2.965916,DELIVERED,36,CLEAR,HIGH
359,2026-01-27 22:02:42,12.81,1,27,18,43.221024,-2.939818,DELIVERED,13,CLEAR,MEDIUM
360,2026-01-04 04:10:13,36.99,2,31,16,43.224455,-2.984919,DELIVERED,9,CLEAR,LOW
361,2026-01-03 14:03:04,41.09,2,32,37,43.250861,-2.907356,CANCELLED,18,RAIN,HIGH
362,2026-01-15 20:30:52,70.04,5,17,14,43.251882,-2.96468,DELIVERED,25,CLEAR,MEDIUM
363,2026-01-12 01:20:17,35.57,3,17,14,43.281556,-2.914811,DELIVERED,5,CLEAR,LOW
364,2026-01-01 13:51:13,39.79,2,36,25,43.208588,-2.896962,DELIVERED,33,RAIN,MEDIUM
365,2026-01-28 02:38:15,93.9,5,30,26,43.241915,-2.914566,DELIVERED,9,RAIN,LOW
366,2026-01-19 12:16:05,8.87,1,20,17,43.230465,-2.971143,DELIVERED,26,CLEAR,LOW
367,2026-01-26 10:57:54,34.88,3,19,16,43.211074,-2.93099,DELIVERED,4,CLEAR,LOW
368,2026-01-10 23:37:51,83.51,6,18,18,43.200744,-2.974304,DELIVERED,46,CLEAR,MEDIUM
369,2026-01-02 21:32:13,63.6,6,28,31,43.217958,-2.922049,DELIVERED,19,RAIN,HIGH
370,2026-01-09 21:43:41,41.08,4,18,24,43.206674,-2.910081,DELIVERED,7,CLEAR,MEDIUM
371,2026-01-27 20:05:11,16.24,1,20,22,43.250606,-2.939162,DELIVERED,24,RAIN,LOW
372,2026-01-20 06:09:32,16.36,1,15,24,43.254843,-2.963348,DELIVERED,17,RAIN,LOW
373,2026-01-30 11:11:34,8.62,1,22,10,43.21535,-2.95061,DELIVERED,19,CLEAR,LOW
374,2026-01-26 20:10:23,15.13,1,20,29,43.244399,-2.924197,DELIVERED,45,RAIN,MEDIUM
375,2026-01-12 13:55:10,52.56,4,32,15,43.283045,-2.971533,DELIVERED,2,CLEAR,MEDIUM
376,2026-01-11 09:04:18,16.1,2,14,20,43.281508,-2.918506,DELIVERED,21,CLEAR,MEDIUM
377,2026-01-11 14:38:30,48.7,5,18,20,43.298142,-2.913405,DELIVERED,50,CLEAR,HIGH
378,2026-01-24 09:43:21,62.09,5,28,15,43.261635,-2.891354,DELIVERED,2,WIND,LOW
379,2026-01-03 21:48:55,45.14,3,27,22,43.26436,-2.906346,DELIVERED,32,CLEAR,HIGH
380,2026-01-09 21:50:45,13.54,1,24,20,43.254885,-2.902524,DELIVERED,1,RAIN,MEDIUM
381,2026-01-10 14:08:47,71.59,5,34,19,43.297256,-2.946193,DELIVERED,12,CLEAR,MEDIUM
382,2026-01-24 09:34:17,61.37,4,21,29,43.225729,-2.938998,DELIVERED,25,RAIN,MEDIUM
383,2026-01-10 04:55:48,113.41,6,28,22,43.264105,-2.925286,DELIVERED,33,RAIN,LOW
384,2026-01-17 22:07:24,87.21,6,25,22,43.281313,-2.920595,CANCELLED,32,CLEAR,HIGH
385,2026-01-08 20:04:35,10.18,1,11,21,43.287601,-2.971759,DELIVERED,50,CLEAR,HIGH
386,2026-01-19 13:58:51,44.96,4,20,25,43.239797,-2.956109,DELIVERED,47,RAIN,HIGH
387,2026-01-10 14:42:38,17.49,1,30,21,43.287162,-2.94152,DELIVERED,33,CLEAR,HIGH
388,2026-01-15 05:30:57,38.88,3,14,20,43.200951,-2.960731,DELIVERED,8,CLEAR,LOW
389,2026-01-03 00:46:10,17.7,1,20,17,43.233703,-2.94276,DELIVERED,34,CLEAR,LOW
390,2026-01-07 17:47:13,69.52,5,13,22,43.266023,-2.989656,DELIVERED,8,CLEAR,MEDIUM
391,2026-01-04 22:48:07,57.87,6,20,32,43.278486,-2.911167,DELIVERED,31,RAIN,HIGH
392,2026-01-23 15:51:53,11.95,1,21,20,43.210547,-2.88073,DELIVERED,29,CLEAR,LOW
393,2026-01-26 22:47:17,13.79,1,24,31,43.274297,-2.910247,DELIVERED,32,RAIN,MEDIUM
394,2026-01-06 14:47:18,12.51,1,19,24,43.23802,-2.908939,DELIVERED,8,CLEAR,HIGH
395,2026-01-21 13:38:40,75.31,6,27,18,43.24606,-2.974083,DELIVERED,24,WIND,MEDIUM
396,2026-01-06 23:50:45,66.96,5,19,18,43.233314,-2.898933,DELIVERED,46,CLEAR,MEDIUM
397,2026-01-27 14:23:59,109.13,6,28,17,43.254801,-2.979295,DELIVERED,28,CLEAR,MEDIUM
398,2026-01-08 22:43:04,71.68,6,32,26,43.285614,-2.978786,DELIVERED,29,CLEAR,HIGH
399,2026-01-05 15:54:13,20.12,2,14,24,43.262697,-2.945561,DELIVERED,31,WIND,LOW
400,2026-01-19 13:10:47,50.66,4,22,15,43.274536,-2.902622,DELIVERED,42,CLEAR,MEDIUM
401,2026-01-07 01:54:39,71.48,6,21,20,43.283714,-2.930712,DELIVERED,5,WIND,MEDIUM
402,2026-01-08 19:49:24,13.39,1,16,12,43.294523,-2.989991,DELIVERED,17,CLEAR,LOW
403,2026-01-22 14:22:10,89.97,6,26,22,43.22371,-2.969312,DELIVERED,32,CLEAR,HIGH
404,2026-01-08 22:16:51,53.15,3,24,31,43.263312,-2.918987,DELIVERED,6,CLEAR,HIGH
405,2026-01-20 17:56:04,10.19,1,17,13,43.209795,-2.882257,DELIVERED,41,CLEAR,LOW
406,2026-01-06 23:53:31,28.76,3,14,23,43.260747,-2.891377,DELIVERED,47,CLEAR,MEDIUM
407,2026-01-20 13:07:21,53.24,3,33,26,43.205286,-2.910204,DELIVERED,9,CLEAR,HIGH
408,2026-01-30 13:11:25,21.75,2,19,26,43.288139,-2.900457,DELIVERED,30,CLEAR,HIGH
409,2026-01-15 20:07:17,8.92,1,13,12,43.208459,-2.958556,DELIVERED,21,CLEAR,LOW
410,2026-01-07 14:57:02,111.58,6,31,28,43.270259,-2.907537,DELIVERED,33,WIND,HIGH
411,2026-01-09 11:40:23,91.96,5,28,15,43.233796,-2.915303,DELIVERED,9,CLEAR,LOW
412,2026-01-28 14:44:56,65.48,6,24,18,43.246035,-2.957181,CANCELLED,20,CLEAR,HIGH
413,2026-01-20 12:26:35,38.11,4,11,16,43.248741,-2.972881,DELIVERED,7,CLEAR,LOW
414,2026-01-10 15:13:40,10.65,1,16,12,43.294838,-2.884433,DELIVERED,19,CLEAR,LOW
415,2026-01-19 21:02:28,7.11,1,21,14,43.259709,-2.989117,DELIVERED,7,CLEAR,MEDIUM
416,2026-01-21 20:00:23,12.45,1,20,24,43.21323,-2.98578,DELIVERED,46,RAIN,LOW
417,2026-01-30 22:14:11,43.07,4,23,20,43.250986,-2.919174,DELIVERED,4,CLEAR,MEDIUM
418,2026-01-01 00:37:27,47.27,3,18,16,43.294833,-2.950006,DELIVERED,48,CLEAR,LOW
419,2026-01-18 13:02:38,65.21,5,29,13,43.274259,-2.976761,DELIVERED,38,CLEAR,MEDIUM
420,2026-01-05 18:55:15,65.92,5,15,21,43.219171,-2.929445,CANCELLED,35,CLEAR,MEDIUM
421,2026-01-28 11:38:29,27.48,2,21,22,43.275073,-2.947743,DELIVERED,45,RAIN,LOW
422,2026-01-25 21:27:00,77.76,6,26,20,43.204561,-2.963796,DELIVERED,46,CLEAR,MEDIUM
423,2026-01-18 22:02:40,70.19,5,24,12,43.221928,-2.883825,DELIVERED,46,CLEAR,MEDIUM
424,2026-01-29 07:32:54,88.96,6,23,22,43.222064,-2.960433,DELIVERED,48,CLEAR,MEDIUM
425,2026-01-24 06:05:00,55.51,4,26,16,43.216292,-2.970449,CANCELLED,12,CLEAR,MEDIUM
426,2026-01-20 12:57:05,26.83,2,21,22,43.276345,-2.919107,DELIVERED,34,RAIN,MEDIUM
427,2026-01-15 22:07:46,39.02,2,22,16,43.210257,-2.89249,DELIVERED,10,CLEAR,HIGH
428,2026-01-11 21:20:35,71.81,4,35,31,43.211241,-2.971349,DELIVERED,28,CLEAR,HIGH
429,2026-01-18 08:17:37,10.68,1,23,26,43.253048,-2.924043,DELIVERED,22,CLEAR,HIGH
430,2026-01-14 22:23:08,32.46,3,20,25,43.214659,-2.973744,DELIVERED,7,WIND,HIGH
431,2026-01-14 12:26:53,18.55,2,16,17,43.241394,-2.902715,DELIVERED,21,CLEAR,LOW
432,2026-01-12 22:30:13,74.29,4,29,21,43.252695,-2.904575,DELIVERED,36,CLEAR,HIGH
433,2026-01-18 13:25:19,41.37,3,31,27,43.277865,-2.974672,DELIVERED,2,CLEAR,HIGH
434,2026-01-11 21:39:46,19.02,1,36,23,43.207377,-2.897882,DELIVERED,9,WIND,HIGH
435,2026-01-07 20:36:00,11.2,1,16,20,43.269856,-2.957054,DELIVERED,5,CLEAR,MEDIUM
436,2026-01-01 15:23:24,22.01,1,23,16,43.242362,-2.885693,DELIVERED,10,RAIN,LOW
437,2026-01-08 14:41:09,93.95,5,25,22,43.2746,-2.928478,DELIVERED,6,CLEAR,HIGH
438,2026-01-09 00:02:03,70.84,6,19,19,43.233547,-2.963652,DELIVERED,24,CLEAR,LOW
439,2026-01-02 13:42:36,94.32,5,22,21,43.200848,-2.950769,DELIVERED,6,CLEAR,HIGH
440,2026-01-25 10:42:40,19.82,2,13,14,43.268237,-2.981337,DELIVERED,50,CLEAR,MEDIUM
441,2026-01-30 13:13:56,27.33,3,20,15,43.299701,-2.923244,DELIVERED,50,CLEAR,MEDIUM
442,2026-01-14 14:21:37,19.69,1,38,28,43.293983,-2.883115,DELIVERED,23,CLEAR,HIGH
443,2026-01-14 21:56:32,76.76,6,23,22,43.245009,-2.893485,DELIVERED,40,CLEAR,HIGH
444,2026-01-12 21:13:56,19.01,1,32,14,43.246228,-2.979715,DELIVERED,36,CLEAR,MEDIUM
445,2026-01-23 13:35:34,85.18,6,32,24,43.234242,-2.923519,CANCELLED,12,CLEAR,HIGH
446,2026-01-23 01:37:21,74.55,4,23,16,43.280853,-2.903148,DELIVERED,10,CLEAR,LOW
447,2026-01-21 12:44:16,21.24,2,13,17,43.252478,-2.916339,DELIVERED,41,CLEAR,LOW
448,2026-01-29 23:42:19,63.31,6,18,15,43.28965,-2.88728,CANCELLED,47,CLEAR,LOW
449,2026-01-29 01:51:29,86.37,6,22,24,43.220976,-2.968973,DELIVERED,14,WIND,LOW
450,2026-01-15 21:38:26,79.31,6,21,27,43.276508,-2.977528,DELIVERED,8,CLEAR,HIGH
451,2026-01-09 14:05:52,68.28,5,29,24,43.29379,-2.890353,DELIVERED,11,CLEAR,MEDIUM
452,2026-01-06 00:56:59,64.0,5,27,20,43.250336,-2.901354,DELIVERED,2,WIND,LOW
453,2026-01-06 13:24:12,10.71,1,27,18,43.250756,-2.960563,DELIVERED,31,CLEAR,HIGH
454,2026-01-21 02:59:36,26.15,2,28,29,43.257219,-2.942698,DELIVERED,2,RAIN,MEDIUM
455,2026-01-31 21:18:44,19.27,2,17,14,43.278428,-2.897267,DELIVERED,47,CLEAR,MEDIUM
456,2026-01-10 21:24:02,47.22,4,31,28,43.273417,-2.881824,CANCELLED,2,CLEAR,HIGH
457,2026-01-12 21:44:31,47.48,3,25,22,43.29272,-2.976505,DELIVERED,25,CLEAR,MEDIUM
458,2026-01-09 18:26:47,40.81,3,22,15,43.295922,-2.981606,DELIVERED,32,WIND,LOW
459,2026-01-02 12:38:32,38.37,3,24,22,43.219285,-2.986749,DELIVERED,22,CLEAR,MEDIUM
460,2026-01-18 17:07:42,17.82,1,22,14,43.219924,-2.979883,DELIVERED,14,CLEAR,LOW
461,2026-01-29 12:34:44,85.39,6,26,18,43.26073,-2.942776,DELIVERED,14,CLEAR,MEDIUM
462,2026-01-02 10:52:57,34.58,4,18,21,43.231445,-2.98894,DELIVERED,21,RAIN,LOW
463,2026-01-23 14:12:11,20.81,2,23,21,43.26079,-2.89283,DELIVERED,21,CLEAR,HIGH
464,2026-01-16 12:58:06,41.37,4,16,24,43.259117,-2.963994,DELIVERED,4,CLEAR,HIGH
465,2026-01-20 13:18:30,58.56,5,23,22,43.234582,-2.981226,DELIVERED,35,CLEAR,HIGH
466,2026-01-30 23:59:43,15.95,1,14,21,43.219116,-2.89075,DELIVERED,15,RAIN,LOW
467,2026-01-03 13:09:23,12.11,1,28,17,43.258345,-2.976811,DELIVERED,3,CLEAR,MEDIUM
468,2026-01-06 22:34:30,45.24,5,27,19,43.229623,-2.980893,DELIVERED,16,CLEAR,HIGH
469,2026-01-03 22:12:57,19.9,2,15,31,43.285846,-2.906346,DELIVERED,43,CLEAR,HIGH
470,2026-01-12 16:16:32,22.25,2,12,14,43.25503,-2.951013,DELIVERED,30,CLEAR,LOW
471,2026-01-21 21:58:29,43.19,4,30,17,43.217665,-2.959648,DELIVERED,4,CLEAR,MEDIUM
472,2026-01-28 22:11:31,62.96,5,29,21,43.273392,-2.893252,DELIVERED,5,CLEAR,MEDIUM
473,2026-01-10 21:10:57,58.75,6,30,26,43.223862,-2.955338,DELIVERED,19,CLEAR,HIGH
474,2026-01-01 14:50:13,59.05,3,25,27,43.258316,-2.936286,DELIVERED,28,CLEAR,HIGH
475,2026-01-05 20:29:58,47.92,3,20,25,43.245875,-2.898948,DELIVERED,48,CLEAR,MEDIUM
476,2026-01-29 22:05:29,107.18,6,36,27,43.20309,-2.926466,DELIVERED,18,CLEAR,HIGH
477,2026-01-26 13:53:27,31.34,3,19,27,43.234327,-2.92264,DELIVERED,44,RAIN,HIGH
478,2026-01-17 20:16:54,59.45,4,18,17,43.228826,-2.902024,DELIVERED,1,WIND,LOW
479,2026-01-06 23:48:47,8.01,1,12,16,43.278526,-2.934781,DELIVERED,20,CLEAR,MEDIUM
480,2026-01-10 13:12:14,54.84,3,34,25,43.209814,-2.961261,DELIVERED,6,CLEAR,HIGH
481,2026-01-15 14:45:46,49.47,5,25,23,43.250382,-2.914632,DELIVERED,20,WIND,HIGH
482,2026-01-23 15:34:23,57.66,4,13,14,43.230239,-2.963309,DELIVERED,27,CLEAR,MEDIUM
483,2026-01-03 15:19:04,112.58,6,31,21,43.212144,-2.925692,DELIVERED,18,CLEAR,MEDIUM
484,2026-01-08 12:19:35,61.88,6,15,15,43.215302,-2.893211,DELIVERED,20,WIND,LOW
485,2026-01-23 23:56:59,72.4,4,28,24,43.284773,-2.96137,DELIVERED,33,CLEAR,HIGH
486,2026-01-21 23:43:42,23.93,2,27,21,43.229004,-2.916571,DELIVERED,2,CLEAR,MEDIUM
487,2026-01-19 23:46:06,34.22,4,13,11,43.201102,-2.956696,DELIVERED,7,CLEAR,LOW
488,2026-01-23 21:37:52,73.27,5,30,33,43.261748,-2.945585,DELIVERED,12,RAIN,HIGH
489,2026-01-12 11:40:44,85.36,6,23,18,43.274993,-2.941432,CANCELLED,12,RAIN,MEDIUM
490,2026-01-31 22:37:11,28.29,2,22,28,43.279,-2.980538,DELIVERED,13,CLEAR,HIGH
491,2026-01-10 21:08:27,20.37,1,35,23,43.291099,-2.919354,DELIVERED,9,CLEAR,HIGH
492,2026-01-28 15:06:38,34.41,3,22,15,43.282133,-2.958111,CANCELLED,34,CLEAR,LOW
493,2026-01-02 13:36:10,25.11,2,24,26,43.207291,-2.88572,DELIVERED,17,CLEAR,HIGH
494,2026-01-06 01:14:24,36.43,2,31,13,43.205536,-2.904903,CANCELLED,33,CLEAR,LOW
495,2026-01-06 14:39:51,41.34,3,20,13,43.274748,-2.892283,DELIVERED,40,CLEAR,MEDIUM
